1497801195	1
1497802102	1
1497803522	1
1497805006	1
1497806723	1
1497806954	1
1497807440	1
1497809461	1
1497809537	1
1497809875	1
1497810204	1
1497811301	1
1497811335	1
1497812036	1
1497812606	1
1497812663	1
1497813356	1
1497814388	1
1497815021	1
1497815542	1
1497817902	1
1497818306	1
1497819056	1
1497819445	1
1497820120	1
1497821391	1
1497824395	1
1497825103	1
1497825145	1
1497825228	1
1497825236	1
1497825376	1
1497825962	1
1497826366	1
1497828834	1
1497829022	1
1497829576	1
1497832778	1
1497833545	1
1497834204	1
1497834469	1
1497834626	1
1497835284	1
1497835821	1
1497838197	1
1497840698	1
1497843189	1
1497843221	1
1497843361	1
1497843395	1
