1093900474	1
1093902264	1
1093902439	1
1093907248	1
1093907941	1
1093909509	1
1093910911	1
1093913626	1
1093915571	1
1093917361	1
1093919193	1
1093922833	1
1093925232	1
1093925497	1
1093926750	1
1093927238	1
1093928046	1
1093929044	1
1093930125	1
1093931446	1
1093932428	1
1093933269	1
1093934853	1
1093934929	1
1093935157	1
1093935181	1
1093937922	1
1093939654	1
1093944456	1
1093948614	1
1093952269	1
1093956534	1
1093957946	1
1093962912	1
1093965857	1
1093967168	1
1093970717	1
1093971749	1
1093973869	1
1093978140	1
1093978306	1
1093979254	1
1093980740	1
1093982993	1
1093987760	1
1093988347	1
1093989543	1
1093992455	1
1093996845	1
1093999856	1
